trade_date,symbol,pclose,close,pct_change
2014-07-02,BOCGAS,5.76,5.76,
2014-07-02,CADBURY,80.0,78.0,-2.5
2014-07-02,CAP,40.0,40.01,0.03
2014-07-02,CAVERTON,5.64,5.64,-2.48
2014-07-02,CCNN,11.21,11.45,2.14
2014-07-02,CHAMPION,10.17,10.17,
2014-07-02,CHELLARAM,3.95,3.95,
2014-07-02,CILEASING,0.5,0.5,
2014-07-02,CONOIL,65.4,65.4,
2014-07-02,CONTINSURE,1.09,1.06,-2.75
2014-07-02,CORNERST,0.5,0.5,
2014-07-02,COSTAIN,1.4,1.45,3.57
2014-07-02,COURTVILLE,0.59,0.59,
2014-07-02,CUSTODYINS,3.74,3.9,4.28
2014-07-02,CUTIX,1.83,1.9,3.83
2014-07-02,CWG,5.0,5.0,
2014-07-02,DANGCEM,240.0,240.0,
2014-07-02,DANGFLOUR,8.2,8.0,-2.44
2014-07-02,DANGSUGAR,9.5,9.5,0.84
2014-07-02,DIAMONDBNK,6.4,6.3,-1.56
2014-07-02,DNMEYER,1.11,1.11,
2014-07-02,DUNLOP,0.5,0.5,
2014-07-02,ETERNA,4.33,4.62,6.7
2014-07-02,ETI,16.49,16.5,0.06
2014-07-02,EVANSMED,2.4,2.43,1.25
2014-07-02,FBNH,15.95,16.12,1.07
2014-07-02,FCMB,4.3,4.4,2.33
2014-07-02,FIDELITYBK,2.04,2.01,-1.47
2014-07-02,FIDSON,3.0,3.1,3.33
2014-07-02,FLOURMILL,78.0,78.0,
2014-07-02,FO,200.0,207.0,3.5
2014-07-02,GLAXOSMITH,64.0,68.0,6.25
2014-07-02,GUARANTY,28.76,29.06,1.04
2014-07-02,GUINEAINS,0.5,0.5,
2014-07-02,GUINNESS,198.0,192.02,-3.02
2014-07-02,HONYFLOUR,4.0,4.07,1.75
2014-07-02,IKEJAHOTEL,0.82,0.8,-2.44
2014-07-02,INFINITY,1.61,1.61,
2014-07-02,INTBREW,28.0,29.01,3.61
2014-07-02,INTENEGINS,0.5,0.5,2.0
2014-07-02,IPWA,0.5,0.5,
2014-07-02,JAPAULOIL,0.57,0.55,-3.51
2014-07-02,JBERGER,76.45,69.0,-9.74
2014-07-02,JOHNHOLT,1.15,1.15,
2014-07-02,JOSBREW,2.58,2.58,
2014-07-02,LASACO,0.5,0.5,
2014-07-02,LAWUNION,0.5,0.5,
2014-07-02,LEARNAFRCA,1.5,1.5,
2014-07-02,LIVESTOCK,3.07,3.1,0.98
2014-07-02,MANSARD,2.57,2.6,1.17
2014-07-02,MAYBAKER,1.75,1.67,-4.57
2014-07-02,MBENEFIT,0.52,0.54,3.85
2014-07-02,MCNICHOLS,1.34,1.28,-4.48
2014-07-02,MOBIL,137.0,137.31,0.23
2014-07-02,MRS,63.18,63.18,
2014-07-02,NAHCO,4.9,4.98,1.63
2014-07-02,NASCON,11.05,11.05,
2014-07-02,NB,172.11,172.2,0.05
2014-07-02,NEIMETH,1.32,1.38,4.55
2014-07-02,NEM,0.88,0.85,-3.41
2014-07-02,NESTLE,1150.0,1145.0,-0.43
2014-07-02,NIGERINS,0.5,0.5,
2014-07-02,NIG-GERMAN,7.36,7.36,
2014-07-02,NNFM,19.75,19.75,
2014-07-02,NPFMCRFBK,0.77,0.8,3.9
2014-07-02,OANDO,28.5,27.5,-3.51
2014-07-02,OASISINS,0.5,0.5,
2014-07-02,OKOMUOIL,33.9,32.4,-4.42
2014-07-02,PHARMDEKO,1.5,1.5,
2014-07-02,PORTPAINT,5.39,5.17,-4.08
2014-07-02,PRESCO,36.1,37.0,2.49
2014-07-02,PRESTIGE,0.52,0.52,
2014-07-02,PZ,37.4,36.55,-2.27
2014-07-02,REDSTAREX,5.1,5.0,-1.96
2014-07-02,REGALINS,0.5,0.5,
2014-07-02,ROYALEX,0.51,0.5,-1.96
2014-07-02,RTBRISCOE,1.0,1.05,5.0
2014-07-02,SEPLAT,700.0,720.5,2.93
2014-07-02,SKYEBANK,3.33,3.36,0.9
2014-07-02,STACO,0.5,0.5,
2014-07-02,STANBIC,26.45,27.2,2.84
2014-07-02,STDINSURE,0.5,0.5,
2014-07-02,STERLNBANK,2.33,2.34,0.43
2014-07-02,TOTAL,179.6,173.0,-3.67
2014-07-02,TRANSCORP,5.2,5.3,1.92
2014-07-02,TRANSEXPR,2.07,2.07,
2014-07-02,TRIPPLEG,1.97,1.97,
2014-07-02,UACN,65.1,67.85,4.22
2014-07-02,UAC-PROP,17.56,17.56,
2014-07-02,UBA,8.05,7.99,-0.75
2014-07-02,UBCAP,2.31,2.32,0.43
2014-07-02,UBN,10.0,9.95,-0.5
2014-07-02,UNILEVER,54.0,54.0,
2014-07-02,UNITYBNK,0.5,0.5,
2014-07-02,UNIVINSURE,0.5,0.5,
2014-07-02,UPL,4.69,4.69,-4.9
2014-07-02,UTC,0.5,0.5,
2014-07-02,VANLEER,12.08,12.08,
2014-07-02,VITAFOAM,4.28,4.25,-0.7
2014-07-02,VONO,1.44,1.44,
2014-07-02,WAPCO,112.01,111.0,-0.9
2014-07-02,WAPIC,0.79,0.78,-1.27
2014-07-02,WEMABANK,0.95,0.98,3.16
2014-07-02,ZENITHBANK,25.5,25.15,-1.37
2014-07-03,7UP,102.53,102.53,
2014-07-03,ABCTRANS,0.9,0.86,-4.44
2014-07-03,ACADEMY,1.71,1.71,
2014-07-03,ACCESS,9.71,9.7,-0.1
2014-07-03,AFRIPRUD,3.27,3.26,-0.31
2014-07-03,AGLEVENT,1.31,1.31,
2014-07-03,AIICO,0.81,0.82,1.23
2014-07-03,AIRSERVICE,2.45,2.45,
2014-07-03,ARBICO,5.3,5.3,
2014-07-03,ASHAKACEM,28.65,28.15,-1.75
2014-07-03,AVONCROWN,1.69,1.69,
2014-07-03,BERGER,9.0,9.0,
2014-07-03,BETAGLAS,16.59,16.3,-1.75
2014-07-03,CADBURY,78.0,78.0,
2014-07-03,CAP,40.01,38.5,-3.77
2014-07-03,CAPHOTEL,4.5,4.5,
2014-07-03,CAVERTON,5.64,6.2,9.93
2014-07-03,CCNN,11.45,11.4,-0.44
2014-07-03,CHAMPION,10.17,10.17,
2014-07-03,CHELLARAM,3.95,3.95,
2014-07-03,CILEASING,0.5,0.5,
2014-07-03,CONOIL,65.4,65.4,
2014-07-03,CONTINSURE,1.06,1.08,1.89
2014-07-03,CORNERST,0.5,0.5,
2014-07-03,COSTAIN,1.45,1.38,-4.83
2014-07-03,COURTVILLE,0.59,0.59,
2014-07-03,CUSTODYINS,3.9,3.9,-3.59
2014-07-03,CUTIX,1.9,1.97,3.68
2014-07-03,CWG,5.0,5.0,
2014-07-03,DAARCOMM,0.5,0.5,
2014-07-03,DANGCEM,240.0,244.5,1.88
2014-07-03,DANGFLOUR,8.0,8.2,2.5
2014-07-03,DANGSUGAR,9.5,9.4,-1.05
2014-07-03,DIAMONDBNK,6.3,6.28,-0.32
2014-07-03,DNMEYER,1.11,1.11,
2014-07-03,EKOCORP,3.72,3.72,
2014-07-03,ELLAHLAKES,4.26,4.26,
2014-07-03,EQUITYASUR,0.5,0.5,
2014-07-03,ETERNA,4.62,4.5,-2.6
2014-07-03,ETI,16.5,16.5,
2014-07-03,EVANSMED,2.43,2.43,
2014-07-03,FBNH,16.12,16.0,-0.74
2014-07-03,FCMB,4.4,4.37,-0.68
2014-07-03,FIDELITYBK,2.01,2.0,-0.5
2014-07-03,FIDSON,3.1,3.1,-2.9
2014-07-03,FLOURMILL,78.0,78.0,
2014-07-03,FO,207.0,207.0,0.25
2014-07-03,FTNCOCOA,0.5,0.5,
2014-07-03,GLAXOSMITH,68.0,68.0,-4.32
2014-07-03,GUARANTY,29.06,29.21,0.52
2014-07-03,GUINEAINS,0.5,0.5,
2014-07-03,GUINNESS,192.02,194.21,1.14
2014-07-03,HONYFLOUR,4.07,4.09,0.49
2014-07-03,IKEJAHOTEL,0.8,0.8,
2014-07-03,INFINITY,1.61,1.61,
2014-07-03,INTBREW,29.01,28.95,-0.21
2014-07-03,INTENEGINS,0.5,0.5,
2014-07-03,JAPAULOIL,0.55,0.53,-3.64
2014-07-03,JBERGER,69.0,69.0,
2014-07-03,JOHNHOLT,1.15,1.15,
2014-07-03,JOSBREW,2.58,2.58,
2014-07-03,LASACO,0.5,0.5,
2014-07-03,LEARNAFRCA,1.5,1.52,1.33
2014-07-03,LIVESTOCK,3.1,3.09,-0.32
2014-07-03,MANSARD,2.6,2.7,3.85
2014-07-03,MAYBAKER,1.67,1.75,4.79
2014-07-03,MBENEFIT,0.54,0.54,
2014-07-03,MOBIL,137.31,135.06,-1.64
2014-07-03,MORISON,1.91,1.91,
2014-07-03,MRS,63.18,63.18,
2014-07-03,MULTIVERSE,0.5,0.5,
2014-07-03,NAHCO,4.98,5.0,0.4
2014-07-03,NASCON,11.05,11.0,-0.45
2014-07-03,NB,172.2,172.0,-0.12
2014-07-03,NCR,15.2,15.2,
2014-07-03,NEIMETH,1.38,1.38,
2014-07-03,NEM,0.85,0.84,-1.18
2014-07-03,NESF,552.2,552.2,
2014-07-03,NESTLE,1145.0,1090.0,-4.8
2014-07-03,NIGERINS,0.5,0.5,
2014-07-03,NIWICABLE,0.5,0.5,
2014-07-03,NNFM,19.75,19.75,
2014-07-03,NPFMCRFBK,0.8,0.84,5.0
2014-07-03,NSLTECH,0.5,0.5,
2014-07-03,OANDO,27.5,27.48,-0.07
2014-07-03,OASISINS,0.5,0.5,
2014-07-03,OKOMUOIL,32.4,33.0,1.85
2014-07-03,PHARMDEKO,1.5,1.5,
2014-07-03,PORTPAINT,5.17,5.42,4.84
2014-07-03,PRESCO,37.0,37.0,
2014-07-03,PRESTIGE,0.52,0.52,
2014-07-03,PZ,36.55,36.55,
2014-07-03,REDSTAREX,5.0,4.81,-3.8
2014-07-03,REGALINS,0.5,0.5,
2014-07-03,RESORTSAL,0.5,0.5,
2014-07-03,ROYALEX,0.5,0.51,2.0
2014-07-03,RTBRISCOE,1.05,1.06,0.95
2014-07-03,SEPLAT,720.5,720.5,
2014-07-03,SKYEBANK,3.36,3.26,-2.98
2014-07-03,SOVRENINS,0.5,0.5,
2014-07-03,STANBIC,27.2,27.0,-0.74
2014-07-03,STERLNBANK,2.34,2.28,-2.56
2014-07-03,TOTAL,173.0,173.0,
2014-07-03,TRANSCORP,5.3,5.16,-2.64
2014-07-03,TRIPPLEG,1.97,1.97,
2014-07-03,UACN,67.85,66.0,-2.73
2014-07-03,UAC-PROP,17.56,17.56,
2014-07-03,UBA,7.99,7.89,-1.25
2014-07-03,UBCAP,2.32,2.35,1.29
2014-07-03,UBN,9.95,10.0,0.5
2014-07-03,UNIC,0.5,0.5,
2014-07-03,UNILEVER,54.0,55.0,1.85
2014-07-03,UNITYBNK,0.5,0.5,
2014-07-03,UPL,4.69,4.46,-4.9
2014-07-03,VANLEER,12.08,12.08,
2014-07-03,VITAFOAM,4.25,4.19,-1.41
2014-07-03,VONO,1.44,1.44,
2014-07-03,WAPCO,111.0,112.98,1.78
2014-07-03,WAPIC,0.78,0.81,3.85
2014-07-03,WEMABANK,0.98,0.95,-3.06
2014-07-03,ZENITHBANK,25.15,25.11,-0.16
2014-07-11,7UP,102.53,102.53,
2014-07-11,ABCTRANS,0.9,0.9,
2014-07-11,ACADEMY,1.71,1.71,
2014-07-11,ACCESS,9.8,9.8,-0.41
2014-07-11,AFRIPRUD,3.37,3.39,0.59
2014-07-11,AGLEVENT,1.33,1.39,4.51
2014-07-11,AIICO,0.8,0.82,2.5
2014-07-11,AIRSERVICE,2.34,2.23,-4.7
2014-07-11,ASHAKACEM,31.0,32.55,5.0
2014-07-11,AUSTINLAZ,2.0,2.0,
2014-07-11,AVONCROWN,1.69,1.69,
2014-07-11,BERGER,9.0,9.0,
2014-07-11,BETAGLAS,16.3,16.3,
2014-07-11,BOCGAS,5.76,5.76,
2014-07-11,CADBURY,74.25,74.25,
2014-07-11,CAP,39.0,39.0,
2014-07-11,CAVERTON,6.8,6.47,-4.85
2014-07-11,CCNN,11.5,11.4,-0.87
2014-07-11,CHAMPION,10.17,10.17,
2014-07-11,CHELLARAM,3.95,3.95,
2014-07-11,CILEASING,0.5,0.5,
2014-07-11,CONOIL,65.23,65.6,0.57
2014-07-11,CONTINSURE,1.18,1.14,-3.39
2014-07-11,COSTAIN,1.37,1.37,0.73
2014-07-11,COURTVILLE,0.58,0.56,-3.45
2014-07-11,CUSTODYINS,3.86,3.71,-3.89
2014-07-11,CUTIX,1.82,1.8,-1.1
2014-07-11,CWG,5.0,5.0,
2014-07-11,DAARCOMM,0.5,0.5,
2014-07-11,DANGCEM,245.0,241.0,-1.63
2014-07-11,DANGFLOUR,8.19,8.09,-1.22
2014-07-11,DANGSUGAR,9.11,9.1,-0.11
2014-07-11,DEAPCAP,0.91,0.91,
2014-07-11,DIAMONDBNK,6.25,6.24,-0.16
2014-07-11,DNMEYER,1.26,1.26,
2014-07-11,DUNLOP,0.5,0.5,
2014-07-11,EQUITYASUR,0.5,0.5,
2014-07-11,ETERNA,4.5,4.45,-1.11
2014-07-11,ETI,17.22,17.22,
2014-07-11,EVANSMED,2.43,2.31,-4.94
2014-07-11,FBNH,16.14,16.23,0.56
2014-07-11,FCMB,4.15,4.15,-1.2
2014-07-11,FIDELITYBK,1.99,2.0,0.5
2014-07-11,FIDSON,3.0,3.0,
2014-07-11,FLOURMILL,78.0,78.0,
2014-07-11,FO,220.5,234.06,6.15
2014-07-11,GLAXOSMITH,69.99,69.0,-1.41
2014-07-11,GUARANTY,30.0,29.97,-0.1
2014-07-11,GUINEAINS,0.5,0.5,
2014-07-11,GUINNESS,200.0,205.0,2.5
2014-07-11,HONYFLOUR,4.12,4.27,3.64
2014-07-11,IKEJAHOTEL,0.8,0.76,-5.0
2014-07-11,INFINITY,1.61,1.61,
2014-07-11,INTBREW,29.5,29.5,
2014-07-11,INTENEGINS,0.5,0.5,
2014-07-11,JAPAULOIL,0.55,0.57,3.64
2014-07-11,JBERGER,68.05,68.05,
2014-07-11,JOHNHOLT,1.15,1.15,
2014-07-11,JOSBREW,2.58,2.58,
2014-07-11,LASACO,0.5,0.5,
2014-07-11,LAWUNION,0.5,0.5,
2014-07-11,LEARNAFRCA,1.74,1.66,-4.6
2014-07-11,LENNARDS,3.15,3.15,
2014-07-11,LIVESTOCK,3.05,3.05,0.33
2014-07-11,MANSARD,2.59,2.52,-2.7
2014-07-11,MAYBAKER,1.77,1.77,
2014-07-11,MBENEFIT,0.54,0.54,-3.7
2014-07-11,MCNICHOLS,1.28,1.34,4.69
2014-07-11,MOBIL,133.02,135.0,1.49
2014-07-11,MORISON,1.91,1.91,
2014-07-11,MRS,63.18,63.18,
2014-07-11,MTI,0.5,0.5,
2014-07-11,NAHCO,4.9,4.99,1.84
2014-07-11,NASCON,11.5,11.4,-0.87
2014-07-11,NB,174.5,174.43,-0.04
2014-07-11,NEIMETH,1.22,1.21,-0.82
2014-07-11,NEM,0.8,0.81,1.25
2014-07-11,NESTLE,1111.2,1110.0,-0.11
2014-07-11,NIGERINS,0.5,0.54,8.0
2014-07-11,NIGROPES,7.46,7.46,
2014-07-11,NPFMCRFBK,0.96,0.98,2.08
2014-07-11,OANDO,28.0,27.99,-0.04
2014-07-11,OKOMUOIL,33.0,33.0,
2014-07-11,PHARMDEKO,1.5,1.5,
2014-07-11,PORTPAINT,5.4,5.13,-5.0
2014-07-11,PREMBREW,0.77,0.77,
2014-07-11,PRESCO,38.06,38.06,
2014-07-11,PRESTIGE,0.53,0.53,
2014-07-11,PZ,36.75,36.75,
2014-07-11,REDSTAREX,4.7,4.85,3.19
2014-07-11,RESORTSAL,0.5,0.5,
2014-07-11,ROYALEX,0.54,0.54,
2014-07-11,RTBRISCOE,1.16,1.14,-1.72
2014-07-11,SEPLAT,702.0,702.0,
2014-07-11,SKYEBANK,3.27,3.27,-0.31
2014-07-11,SOVRENINS,0.5,0.5,
2014-07-11,STACO,0.5,0.5,
2014-07-11,STANBIC,27.05,27.05,
2014-07-11,STERLNBANK,2.3,2.31,0.43
2014-07-11,TANTALIZER,0.5,0.5,
2014-07-11,THOMASWY,0.79,0.79,
2014-07-11,TOTAL,171.05,171.05,
2014-07-11,TRANSCORP,5.95,5.8,-2.52
2014-07-11,TRANSEXPR,1.97,1.97,
2014-07-11,TRIPPLEG,1.97,1.97,
2014-07-11,UACN,62.4,61.59,-1.3
2014-07-11,UAC-PROP,17.4,17.44,0.23
2014-07-11,UBA,7.81,7.85,0.51
2014-07-11,UBCAP,2.27,2.17,-4.41
2014-07-11,UBN,9.7,9.65,-0.52
2014-07-11,UNILEVER,51.5,51.5,
2014-07-11,UNIONDAC,0.5,0.5,
2014-07-11,UNITYBNK,0.5,0.5,
2014-07-11,UNIVINSURE,0.5,0.5,
2014-07-11,UPL,4.45,4.23,-4.94
2014-07-11,UTC,0.5,0.5,
2014-07-11,VITAFOAM,4.38,4.38,
2014-07-11,VONO,1.44,1.44,
2014-07-11,WAPCO,111.01,112.03,0.92
2014-07-11,WAPIC,0.85,0.86,1.18
2014-07-11,WEMABANK,0.96,0.98,2.08
2014-07-11,ZENITHBANK,25.3,25.01,-1.15
2014-07-14,7UP,102.53,100.03,
2014-07-14,ABCTRANS,0.9,0.86,-4.44
2014-07-14,ACADEMY,1.71,1.71,
2014-07-14,ACCESS,9.8,9.76,-0.41
2014-07-14,AFRINSURE,0.5,0.5,
2014-07-14,AFRIPRUD,3.39,3.36,-0.88
2014-07-14,AGLEVENT,1.39,1.39,
2014-07-14,AIICO,0.82,0.8,-2.44
2014-07-14,AIRSERVICE,2.23,2.23,
2014-07-14,ALUMACO,7.75,7.75,
2014-07-14,ASHAKACEM,32.55,34.17,4.98
2014-07-14,AUSTINLAZ,2.0,2.0,
2014-07-14,AVONCROWN,1.69,1.69,
2014-07-14,BECOPETRO,0.5,0.5,
2014-07-14,BERGER,9.0,9.0,
2014-07-14,BETAGLAS,16.3,16.3,
2014-07-14,CADBURY,74.25,74.25,
2014-07-14,CAP,39.0,39.0,
2014-07-14,CAVERTON,6.47,6.79,4.95
2014-07-14,CCNN,11.4,11.4,
2014-07-14,CHAMS,0.5,0.5,
2014-07-14,CHELLARAM,3.95,3.95,
2014-07-14,CILEASING,0.5,0.5,
2014-07-14,CONOIL,65.6,65.6,
2014-07-14,CONTINSURE,1.14,1.14,2.63
2014-07-14,CORNERST,0.5,0.5,
2014-07-14,COSTAIN,1.37,1.31,-4.38
2014-07-14,CUSTODYINS,3.71,3.7,-0.27
2014-07-14,CUTIX,1.8,1.8,
2014-07-14,CWG,5.0,5.0,
2014-07-14,DANGCEM,241.0,241.0,0.08
2014-07-14,DANGFLOUR,8.09,8.2,1.36
2014-07-14,DANGSUGAR,9.1,9.35,2.75
2014-07-14,DEAPCAP,0.91,0.91,
2014-07-14,DIAMONDBNK,6.24,6.27,0.48
2014-07-14,DNMEYER,1.26,1.26,0.79
2014-07-14,EQUITYASUR,0.5,0.5,
2014-07-14,ETERNA,4.45,4.25,-4.49
2014-07-14,ETI,17.22,17.5,1.63
2014-07-14,EVANSMED,2.31,2.3,-0.43
2014-07-14,FBNH,16.23,16.29,0.37
2014-07-14,FCMB,4.15,4.15,-1.2
2014-07-14,FIDELITYBK,2.0,1.96,-2.0
2014-07-14,FIDSON,3.0,3.0,
2014-07-14,FLOURMILL,78.0,76.7,-1.67
2014-07-14,FO,234.06,235.0,0.4
2014-07-14,GLAXOSMITH,69.0,69.0,
2014-07-14,GNI,0.5,0.5,
2014-07-14,GOLDBREW,0.71,0.71,
2014-07-14,GUARANTY,29.97,31.0,3.44
2014-07-14,GUINEAINS,0.5,0.5,
2014-07-14,GUINNESS,205.0,199.5,-2.68
2014-07-14,HMARKINS,0.5,0.5,
2014-07-14,HONYFLOUR,4.27,4.4,3.04
2014-07-14,IKEJAHOTEL,0.76,0.74,-2.63
2014-07-14,INFINITY,1.61,1.68,4.35
2014-07-14,INTBREW,29.5,29.5,
2014-07-14,INTENEGINS,0.5,0.51,2.0
2014-07-14,JAPAULOIL,0.57,0.59,3.51
2014-07-14,JBERGER,68.05,66.01,-3.0
2014-07-14,LASACO,0.5,0.5,
2014-07-14,LAWUNION,0.5,0.5,2.0
2014-07-14,LEARNAFRCA,1.66,1.65,-0.6
2014-07-14,LENNARDS,3.15,3.15,
2014-07-14,LINKASSURE,0.5,0.5,
2014-07-14,LIVESTOCK,3.05,3.03,-0.66
2014-07-14,MANDRID,5.35,5.35,
2014-07-14,MANSARD,2.52,2.62,3.97
2014-07-14,MAYBAKER,1.77,1.77,
2014-07-14,MBENEFIT,0.54,0.56,3.7
2014-07-14,MCNICHOLS,1.34,1.34,
2014-07-14,MOBIL,135.0,135.0,
2014-07-14,MORISON,1.91,1.91,
2014-07-14,MRS,63.18,62.43,
2014-07-14,MTI,0.5,0.5,
2014-07-14,NAHCO,4.99,4.97,-0.4
2014-07-14,NASCON,11.4,11.4,
2014-07-14,NB,174.43,174.6,0.1
2014-07-14,NCR,15.2,15.2,
2014-07-14,NEIMETH,1.21,1.22,0.83
2014-07-14,NEM,0.81,0.82,1.23
2014-07-14,NESTLE,1110.0,1110.0,
2014-07-14,NIGERINS,0.54,0.52,-3.7
2014-07-14,NIG-GERMAN,7.36,7.36,
2014-07-14,NNFM,19.75,19.75,
2014-07-14,NPFMCRFBK,0.98,0.97,-1.02
2014-07-14,OANDO,27.99,27.97,-0.07
2014-07-14,OKOMUOIL,33.0,33.0,
2014-07-14,PHARMDEKO,1.5,1.5,
2014-07-14,PORTPAINT,5.13,4.92,-4.09
2014-07-14,PRESCO,38.06,38.06,
2014-07-14,PRESTIGE,0.53,0.54,1.89
2014-07-14,PZ,36.75,36.0,-2.04
2014-07-14,REDSTAREX,4.85,4.85,
2014-07-14,REGALINS,0.5,0.5,
2014-07-14,ROYALEX,0.54,0.54,
2014-07-14,RTBRISCOE,1.14,1.14,
2014-07-14,SCOA,4.91,4.91,
2014-07-14,SEPLAT,702.0,700.0,-0.28
2014-07-14,SKYEBANK,3.27,3.21,-1.83
2014-07-14,STACO,0.5,0.5,
2014-07-14,STANBIC,27.05,27.5,1.66
2014-07-14,STERLNBANK,2.31,2.32,0.43
2014-07-14,STUDPRESS,2.4,2.4,
2014-07-14,TANTALIZER,0.5,0.5,
2014-07-14,TOTAL,171.05,171.05,
2014-07-14,TRANSCORP,5.8,5.78,-0.34
2014-07-14,TRANSEXPR,1.97,1.97,
2014-07-14,UACN,61.59,61.1,-0.8
2014-07-14,UAC-PROP,17.44,17.44,
2014-07-14,UBA,7.85,7.85,1.27
2014-07-14,UBCAP,2.17,2.24,3.23
2014-07-14,UBN,9.65,9.51,-1.45
2014-07-14,UNHOMES,0.5,0.5,
2014-07-14,UNILEVER,51.5,50.24,-2.45
2014-07-14,UNITYBNK,0.5,0.5,
2014-07-14,UPL,4.23,4.4,4.02
2014-07-14,UTC,0.5,0.5,
2014-07-14,VANLEER,12.08,12.08,
2014-07-14,VITAFOAM,4.38,4.38,
2014-07-14,VONO,1.44,1.44,
2014-07-14,WAPCO,112.03,113.0,0.87
2014-07-14,WAPIC,0.86,0.91,5.81
2014-07-14,WEMABANK,0.98,1.02,4.08
2014-07-14,ZENITHBANK,25.01,25.15,0.56
2014-07-15,7UP,100.03,100.03,
2014-07-15,ABCTRANS,0.86,0.87,1.16
2014-07-15,ACADEMY,1.71,1.71,
2014-07-15,ACCESS,9.76,9.74,-0.2
2014-07-15,AFRIPRUD,3.36,3.33,-0.89
2014-07-15,AGLEVENT,1.39,1.33,-4.32
2014-07-15,AIICO,0.8,0.83,3.75
2014-07-15,AIRSERVICE,2.23,2.34,4.93
2014-07-15,ALUMACO,7.75,7.75,
2014-07-15,ASHAKACEM,34.17,32.47,-4.98
2014-07-15,ASOSAVINGS,0.5,0.5,
2014-07-15,AUSTINLAZ,2.0,2.0,
2014-07-15,BECOPETRO,0.5,0.5,
2014-07-15,BERGER,9.0,9.0,
2014-07-15,CADBURY,74.25,74.25,
2014-07-15,CAP,39.0,40.95,5.0
2014-07-15,CAVERTON,6.79,6.79,
2014-07-15,CCNN,11.4,11.0,-3.51
2014-07-15,CHAMPION,10.17,10.17,
2014-07-15,CHELLARAM,3.95,3.95,
2014-07-15,CILEASING,0.5,0.5,
2014-07-15,CONOIL,65.6,65.6,
2014-07-15,CONTINSURE,1.14,1.17,2.63
2014-07-15,COSTAIN,1.31,1.25,-4.58
2014-07-15,COURTVILLE,0.56,0.58,3.57
2014-07-15,CUSTODYINS,3.7,3.8,2.7
2014-07-15,CUTIX,1.8,1.8,
2014-07-15,DANGCEM,241.0,240.99,
2014-07-15,DANGFLOUR,8.2,8.0,-2.44
2014-07-15,DANGSUGAR,9.35,9.36,0.11
2014-07-15,DIAMONDBNK,6.27,6.29,0.32
2014-07-15,DNMEYER,1.26,1.2,-4.76
2014-07-15,DUNLOP,0.5,0.5,
2014-07-15,EQUITYASUR,0.5,0.5,
2014-07-15,ETERNA,4.25,4.29,0.94
2014-07-15,ETI,17.5,17.39,-0.63
2014-07-15,EVANSMED,2.3,2.3,
2014-07-15,FBNH,16.29,16.25,-0.25
2014-07-15,FCMB,4.15,4.15,-0.48
2014-07-15,FIDELITYBK,1.96,1.95,-0.51
2014-07-15,FIDSON,3.0,3.0,
2014-07-15,FLOURMILL,76.7,77.87,1.53
2014-07-15,FO,235.0,240.0,2.13
2014-07-15,FTNCOCOA,0.5,0.5,
2014-07-15,GLAXOSMITH,69.0,69.0,
2014-07-15,GUARANTY,31.0,31.0,0.61
2014-07-15,GUINNESS,199.5,198.02,-0.74
2014-07-15,HMARKINS,0.5,0.5,
2014-07-15,HONYFLOUR,4.4,4.4,2.27
2014-07-15,IKEJAHOTEL,0.74,0.75,1.35
2014-07-15,INFINITY,1.68,1.6,-4.76
2014-07-15,INTBREW,29.5,29.5,
2014-07-15,INTENEGINS,0.51,0.5,-1.96
2014-07-15,JAPAULOIL,0.59,0.58,-1.69
2014-07-15,JBERGER,66.01,67.0,1.5
2014-07-15,JOHNHOLT,1.15,1.2,4.35
2014-07-15,LASACO,0.5,0.5,
2014-07-15,LAWUNION,0.5,0.5,
2014-07-15,LEARNAFRCA,1.65,1.65,1.21
2014-07-15,LINKASSURE,0.5,0.5,
2014-07-15,LIVESTOCK,3.03,3.1,2.31
2014-07-15,MANDRID,5.35,5.35,
2014-07-15,MANSARD,2.62,2.52,-3.82
2014-07-15,MAYBAKER,1.77,1.8,1.69
2014-07-15,MBENEFIT,0.56,0.54,-3.57
2014-07-15,MCNICHOLS,1.34,1.35,0.75
2014-07-15,MOBIL,135.0,140.15,3.81
2014-07-15,MRS,62.43,62.43,
2014-07-15,NAHCO,4.97,4.92,-1.01
2014-07-15,NASCON,11.4,11.12,-2.46
2014-07-15,NB,174.6,172.22,-1.36
2014-07-15,NCR,15.2,15.2,
2014-07-15,NEIMETH,1.22,1.24,1.64
2014-07-15,NEM,0.82,0.81,-1.22
2014-07-15,NESTLE,1110.0,1112.0,0.18
2014-07-15,NIGERINS,0.52,0.5,-3.85
2014-07-15,NIG-GERMAN,7.36,7.36,
2014-07-15,NNFM,19.75,19.75,
2014-07-15,NPFMCRFBK,0.97,1.0,3.09
2014-07-15,OANDO,27.97,27.7,-0.97
2014-07-15,OKOMUOIL,33.0,33.0,
2014-07-15,PAINTCOM,1.4,1.4,
2014-07-15,PORTPAINT,4.92,4.92,
2014-07-15,PRESCO,38.06,38.06,
2014-07-15,PRESTIGE,0.54,0.55,1.85
2014-07-15,PZ,36.0,36.0,
2014-07-15,REDSTAREX,4.85,4.85,
2014-07-15,REGALINS,0.5,0.5,
2014-07-15,RESORTSAL,0.5,0.5,
2014-07-15,ROADS,8.46,8.46,
2014-07-15,ROYALEX,0.54,0.54,
2014-07-15,RTBRISCOE,1.14,1.04,-8.77
